7340,794,,85,79,47,359,,,2020-03-28,150138.55
7341,381,,44,24,,,,98,2020-03-02,111443.52
7342,,,3,55,,844,23,419,2021-11-14,2247.56
7343,934,,92,251,163,,,651,2022-07-30,2675.69
7344,,89,8,404,,674,,,2022-09-10,1973.83
7345,441,17,45,566,298,,,,2021-03-18,6109.73
7346,,201,33,19,,491,,641,2020-10-23,3063.93
7347,787,,165,645,224,,,,2023-05-03,72250.44
7348,990,37,8,705,483,367,34,,2020-07-20,8617.74
7349,,,123,644,86,,,533,2023-10-23,9347.69
7350,719,268,90,729,,117,,,2018-05-01,9034.08
7351,841,123,1,352,261,,,,2019-09-04,9398.15
7352,648,,89,605,,,,,2019-04-23,9489.09
7353,90,245,147,816,488,727,7,,2022-09-28,2811.95
7354,,,50,301,,172,,,2023-09-25,1054.44
7355,,,100,965,144,116,31,970,2019-03-11,62787.25
7356,,65,118,618,,1000,,,2022-06-07,9716.30
7357,,,178,167,,,17,598,2019-11-23,1729.10
7358,541,,154,520,,,,,2022-10-11,9227.45
7359,868,,124,532,349,384,,415,2019-01-12,2516.46
7360,117,,143,370,209,,,693,2021-11-06,870.14
7361,,108,102,68,433,,,52,2022-03-09,6509.15
7362,270,22,199,957,357,395,,718,2018-06-15,122210.46
7363,509,,43,55,,,,,2021-01-01,2663.60
7364,,,12,255,342,482,,,2020-07-09,4707.53
7365,391,124,105,69,,956,83,,2019-02-04,8326.48
7366,845,48,11,823,320,,58,,2022-09-03,6304.61
7367,667,,139,574,,316,,,2021-07-31,75238.80
7368,,,4,146,471,673,92,,2020-05-17,5167.98
7369,274,139,115,109,,,,,2018-04-26,188972.75
7370,,240,80,793,,,,,2022-08-18,6306.12
7371,296,227,159,629,460,118,19,921,2023-08-09,1835.76
7372,205,241,142,161,291,,,923,2018-12-16,3861.26
7373,219,32,36,995,,762,,,2023-12-18,7575.99
7374,,142,85,290,,913,,443,2021-04-30,51588.18
7375,,193,172,645,82,301,,87,2022-08-21,148.95
7376,283,,124,443,487,,,792,2020-09-30,89301.73
7377,565,224,111,770,,,,614,2022-11-21,9061.88
7378,,132,140,454,,178,95,782,2018-10-16,3458.51
7379,2,22,135,967,459,,,518,2020-08-01,6664.45
7380,316,36,7,395,308,,65,575,2020-12-15,223.57
7381,674,73,122,198,27,512,66,692,2019-11-11,187192.91
7382,646,,141,897,,237,75,830,2019-10-05,85683.46
7383,334,212,84,470,377,352,,,2023-08-31,40088.81
7384,412,9,200,784,456,283,96,800,2020-10-17,11750.54
7385,923,,174,157,,687,9,57,2018-02-13,5641.73
7386,256,290,41,785,315,875,22,,2023-04-17,2356.03
7387,,,148,697,,175,,408,2018-07-25,8577.86
7388,421,231,17,405,,973,,,2019-10-15,6936.97
7389,436,235,92,233,,,,,2023-12-29,8955.53
7390,157,,85,713,332,,,476,2023-09-20,8346.73
7391,,200,97,155,160,273,,,2022-01-04,1721.85
7392,10,,166,953,,,,4,2018-10-07,7534.90
7393,919,,147,418,,319,,64,2020-01-27,175070.95
7394,336,4,168,853,288,906,,,2019-11-21,122898.95
7395,117,171,101,536,211,260,,,2021-09-12,4722.03
7396,627,286,143,981,72,712,,,2020-06-06,95432.30
7397,682,62,131,806,102,547,84,992,2021-06-26,75348.67
7398,509,,67,583,,280,50,540,2018-01-15,129.00
7399,8,295,185,458,467,195,41,,2022-10-12,1720.34
7400,,,11,19,114,357,,,2022-03-01,186511.73
7401,138,90,104,858,,90,77,,2020-01-20,1991.05
7402,816,44,41,108,441,,23,819,2019-12-02,763.18
7403,318,139,152,292,62,363,,802,2021-08-26,235761.30
7404,,43,45,855,,,,920,2018-10-13,5712.12
7405,673,114,163,101,,763,3,262,2020-07-28,98977.33
7406,885,,18,188,96,,25,899,2022-06-26,7403.47
7407,,,31,921,,,,768,2021-11-30,1286.78
7408,177,,76,661,,461,,390,2019-01-21,229725.95
7409,,,90,644,,930,,,2020-04-11,9154.03
7410,314,,172,1000,484,323,,41,2022-10-21,5913.35
7411,625,164,159,103,63,674,,,2019-09-22,3161.52
7412,987,,172,411,4,,,727,2021-11-10,796.72
7413,918,18,21,538,,,78,242,2018-07-20,4488.79
7414,856,82,68,828,425,299,,684,2020-11-17,6724.57
7415,,,94,97,299,333,43,,2022-04-21,93813.59
7416,624,,31,788,132,133,,159,2019-02-12,1313.06
7417,303,97,85,510,165,553,97,149,2023-12-30,9071.85
7418,,,11,591,464,926,63,652,2023-09-23,9435.92
7419,135,223,76,187,178,,37,,2019-06-20,207591.48
7420,249,165,107,46,,,,923,2018-10-15,5230.83
7421,643,69,140,303,62,977,2,,2019-10-24,16445.51
7422,,147,62,833,,,,994,2019-01-29,5841.74
7423,322,276,118,392,352,,48,,2019-08-14,171723.69
7424,669,299,60,734,,437,,151,2022-08-03,205196.38
7425,666,,1,546,329,,,409,2021-11-06,8180.25
7426,65,190,66,168,101,151,,546,2022-03-09,222804.34
7427,,,126,35,325,,50,771,2021-07-10,9828.69
7428,639,,157,567,,,,,2023-09-17,2030.33
7429,627,182,137,994,,,79,647,2022-08-28,8034.32
7430,874,110,89,58,487,78,100,,2023-05-17,3446.73
7431,555,,29,766,,,,844,2019-10-13,1610.06
7432,535,,196,71,407,,,681,2022-04-17,2919.51
7433,663,83,105,775,399,544,,735,2023-12-03,3618.04
7434,,172,135,639,263,354,95,647,2023-08-13,8152.46
7435,,117,74,682,,186,,,2023-07-09,3422.86
7436,219,134,80,250,,770,54,914,2023-04-02,4706.93
7437,718,,74,141,,94,1,363,2018-08-28,5538.70
7438,795,,119,931,,849,,,2020-07-30,3330.41
7439,174,56,63,727,488,,,726,2020-08-14,5601.54
7440,,,97,754,,,,,2019-01-22,8417.73
7441,94,,38,931,,276,6,,2019-06-30,4500.57
7442,160,263,127,595,399,365,5,572,2019-10-02,5280.38
7443,988,278,154,518,461,814,,580,2020-12-31,4056.13
7444,,224,53,485,83,83,,,2018-08-28,1503.41
7445,68,14,12,821,,248,,,2018-10-13,247802.66
7446,692,163,136,762,,662,,218,2020-01-28,161513.41
7447,,40,91,450,,620,59,,2020-10-13,3575.74
7448,889,75,139,291,,284,,440,2023-08-27,2129.13
7449,332,145,49,64,255,279,86,540,2022-01-29,3478.76
7450,,,145,65,,763,,,2020-02-14,2579.91
7451,,87,119,822,,477,,582,2022-11-11,1713.39
7452,,264,193,764,14,245,36,739,2022-03-10,7418.27
7453,271,251,138,576,,667,82,978,2021-09-25,5265.27
7454,357,122,154,555,,,,,2023-06-09,53734.24
7455,,,96,678,239,211,,,2019-10-14,7515.56
7456,231,122,188,505,123,214,,,2023-01-15,239650.56
7457,287,,121,223,222,779,83,791,2020-04-16,114593.03
7458,338,259,48,85,86,403,,731,2022-06-15,14651.02
7459,430,160,28,152,,911,,,2023-12-09,5164.36
7460,920,138,59,16,,819,18,417,2019-03-24,6459.60
7461,916,13,45,833,431,,23,849,2018-05-14,4157.95
7462,55,47,1,23,,210,,549,2022-07-08,6396.76
7463,177,,68,540,,320,,542,2018-03-03,188284.25
7464,,,119,631,,199,,152,2020-11-16,131710.27
7465,,,79,458,,285,,,2019-06-25,5097.28
7466,,260,159,556,,685,28,506,2019-03-29,238024.53
7467,495,260,181,398,,566,1,213,2022-07-10,5042.90
7468,385,,23,660,160,,91,168,2022-02-17,9991.84
7469,,133,179,63,,,,,2018-05-21,9496.65
7470,464,125,64,201,431,246,93,,2021-01-23,4957.40
7471,,10,62,838,318,94,,,2020-08-10,8448.85
7472,,50,196,713,387,888,,326,2019-01-04,7771.16
7473,587,,191,444,57,,,,2021-07-26,196941.75
7474,367,24,48,541,301,492,,,2021-06-10,2514.65
7475,,20,4,794,,,,577,2023-08-17,223390.30
7476,,289,122,53,420,,,603,2020-08-26,3102.30
7477,337,103,188,110,109,60,,598,2021-09-22,244667.81
7478,285,,95,228,,,,10,2019-04-17,2711.34
7479,,144,151,1,,974,,,2021-10-31,3942.23
7480,261,98,6,944,430,,46,69,2018-05-14,5273.43
7481,,126,153,874,,822,,,2020-06-29,59945.37
7482,464,,89,610,,910,3,,2021-02-28,6633.03
7483,554,176,72,529,,571,,,2018-09-01,9730.20
7484,247,180,39,726,12,275,43,574,2021-02-13,145795.17
7485,76,,93,308,464,,,881,2023-01-13,5732.07
7486,589,226,146,353,,452,,,2018-01-19,158854.64
7487,,69,13,34,,,,817,2019-04-16,160400.09
7488,935,289,125,413,388,215,27,447,2018-08-11,1520.63
7489,812,,142,950,,620,79,615,2022-05-11,139657.28
7490,,136,133,302,,413,,,2023-04-15,6407.64
7491,273,,192,67,230,,,719,2021-03-29,41202.12
7492,634,247,33,852,,,87,918,2019-03-18,227470.02
7493,957,163,105,279,133,646,,639,2022-12-18,184541.45
7494,,102,198,111,,540,,1,2019-03-01,8507.46
7495,,214,5,547,226,,,949,2018-01-28,4654.36
7496,408,189,140,463,499,,36,679,2019-09-27,7939.15
7497,288,,114,355,148,,,344,2018-08-07,3194.75
7498,518,,52,178,,675,,662,2018-08-30,3040.06
7499,,269,181,469,,,32,,2018-03-01,162590.11
7500,743,132,181,991,,840,,587,2022-03-26,8195.36
7501,383,,191,727,316,,,196,2021-11-07,8512.60
7502,796,210,9,343,1,66,48,906,2022-01-22,8691.76
7503,2,121,25,34,285,678,,321,2023-09-13,249641.09
7504,607,,116,137,387,,90,,2021-06-07,222145.16
7505,627,187,92,936,59,,,,2020-11-25,1927.30
7506,,,75,683,302,,,677,2019-06-25,7117.65
7507,359,,81,993,,223,70,,2021-03-14,909.41
7508,,,23,555,292,,,836,2019-08-28,2434.28
7509,133,27,90,566,401,,,,2018-11-03,40323.19
7510,700,269,72,221,,,,,2019-07-01,133775.75
7511,295,56,44,373,129,578,,526,2018-03-04,5406.67
7512,,100,18,897,,477,24,741,2021-06-10,5462.86
7513,743,,103,513,346,909,,,2023-01-29,3636.17
7514,,88,6,435,,,,420,2023-11-02,9695.45
7515,563,75,76,889,8,,,119,2023-02-03,6034.20
7516,885,113,93,141,,,,82,2018-05-07,13068.94
7517,19,230,160,927,,116,,,2019-04-27,9183.03
7518,323,1,27,985,330,507,30,,2022-09-09,8623.48
7519,398,,136,430,,,,176,2020-09-13,192312.69
7520,,247,100,714,110,106,,294,2018-06-12,4294.21
7521,,,12,508,165,341,,288,2022-06-06,7801.38
7522,,,200,778,,497,,546,2023-10-28,2024.59
7523,827,109,34,214,420,984,,,2023-01-16,7953.95
7524,,51,112,461,436,805,,,2019-10-14,2480.51
7525,776,,153,946,401,747,,,2021-12-08,5900.35
7526,718,,60,556,,,,769,2020-02-21,8085.99
7527,44,1,91,582,,,86,154,2020-07-25,89345.69
7528,,253,22,881,80,523,,,2020-01-22,9074.57
7529,378,,183,669,367,163,,634,2018-11-25,8083.57
7530,650,,156,144,,241,,533,2023-10-13,242206.78
7531,574,102,126,849,,485,,,2022-05-29,155624.56
7532,791,120,31,145,,,,,2018-07-14,814.55
7533,339,229,32,719,119,194,,953,2021-06-24,6144.78
7534,992,169,31,326,,,61,,2022-01-08,4829.59
7535,239,,12,237,,422,90,291,2023-02-10,4260.07
7536,,,113,824,,188,,813,2018-11-17,5983.14
7537,,,178,858,,291,,397,2018-10-30,2409.51
7538,,254,16,756,50,,24,548,2019-03-17,4972.81
7539,2,223,19,713,457,,,438,2023-09-10,27886.29
7540,,,197,888,,349,36,543,2020-01-28,2189.86
7541,803,,142,68,,,,80,2018-06-26,2810.14
7542,661,281,14,809,,574,,957,2019-11-24,43245.64
7543,,137,1,446,494,326,80,628,2023-07-24,9765.85
7544,,170,21,892,,910,,711,2020-05-07,8746.75
7545,,171,64,516,,,,610,2022-10-24,8063.63
7546,273,157,129,393,189,,94,624,2022-10-03,179758.59
7547,,42,158,568,,,,,2020-02-23,2586.25
7548,69,96,12,969,,714,,,2018-05-28,7648.19
7549,,,6,278,251,484,,723,2019-07-30,8956.73
7550,911,2,101,981,,647,,,2019-04-05,8521.66
7551,984,,100,207,,243,19,,2023-05-20,79289.23
7552,712,,30,934,,786,60,,2022-11-06,9475.19
7553,620,,81,266,,879,,174,2021-03-26,74491.72
7554,,167,130,213,,,,,2020-07-28,7991.12
7555,894,281,29,174,208,654,43,530,2020-08-30,5668.32
7556,,,185,915,109,726,,,2021-12-30,3550.97
7557,633,257,32,359,354,,,813,2022-11-08,8178.44
7558,628,,16,608,500,745,97,640,2023-10-14,9113.24
7559,395,,110,905,,487,,396,2019-12-15,175005.03
7560,131,178,196,895,148,,,164,2018-11-10,2576.28
7561,613,57,14,340,355,,37,,2023-11-01,218343.75
7562,881,120,16,912,332,747,,930,2021-09-24,1466.85
7563,665,285,150,61,,724,63,,2018-07-29,192092.95
7564,,270,144,620,,967,,,2020-09-07,5297.30
7565,520,,149,758,,644,,870,2020-01-16,171115.77
7566,,197,107,867,,,86,,2022-04-10,8817.45
7567,777,15,20,830,164,677,87,994,2021-09-30,5537.79
7568,,,36,447,180,,,,2019-06-04,1282.25
7569,410,69,112,278,140,876,,,2022-07-29,6980.18
7570,164,45,185,161,,701,,,2021-01-30,80519.73
7571,,,176,851,,47,,,2019-11-06,5004.83
7572,,,62,338,,,,820,2021-07-17,8683.30
7573,227,61,115,258,391,360,,644,2020-10-20,279.17
7574,,78,177,155,,115,,332,2022-12-23,82695.09
7575,,265,124,117,419,495,20,,2019-02-22,233996.09
7576,733,,59,543,,674,22,,2020-11-08,140.79
7577,587,207,18,955,,239,100,,2021-10-20,8915.04
7578,,170,33,692,427,,,358,2023-02-16,811.83
7579,,,132,457,365,,70,938,2021-10-31,217699.20
7580,673,299,2,928,,744,48,,2021-02-10,9031.36
7581,,33,19,815,,160,,,2022-04-22,8268.17
7582,,,153,699,,,21,,2019-05-26,4841.98
7583,234,23,84,322,7,480,50,,2023-02-17,194458.77
7584,116,256,58,113,219,498,,740,2018-03-02,129791.25
7585,628,,9,909,41,,,926,2022-06-07,2346.96
7586,89,270,171,411,333,243,,,2018-07-06,328.41
7587,366,,15,634,,,,,2018-05-06,803.97
7588,720,,61,609,,345,,304,2021-03-01,89843.75
7589,469,,139,688,179,847,2,,2023-03-20,2627.04
7590,340,,26,127,,918,,,2019-02-03,5047.13
7591,,190,45,354,195,27,,771,2019-01-21,5030.81
7592,561,167,68,966,,455,,554,2020-01-17,3238.26
7593,804,199,61,284,489,,,,2022-01-02,61966.92
7594,32,88,94,563,459,341,,154,2022-01-29,181208.83
7595,486,159,103,248,361,641,,,2021-11-17,8797.51
7596,8,1,79,544,,526,,938,2023-12-04,194744.41
7597,511,275,116,822,124,,92,215,2018-07-01,31892.76
7598,291,101,62,402,127,1000,,,2019-02-04,6620.04
7599,94,73,51,119,,,,,2021-03-09,7253.61
7600,,74,32,635,,827,70,576,2023-07-10,231615.66
7601,,228,174,960,,,,,2019-09-12,66324.96
7602,283,,44,401,6,42,,393,2018-12-12,119.64
7603,686,,102,82,203,748,69,,2022-06-16,4958.30
7604,,28,102,230,,,100,323,2018-10-24,36536.45
7605,647,129,178,297,120,514,84,817,2019-09-30,9950.15
7606,511,101,44,525,271,853,27,251,2019-01-12,4790.92
7607,,274,7,741,,312,24,336,2018-06-02,2127.62
7608,540,,121,563,287,712,,155,2018-04-09,8271.19
7609,490,,143,457,,49,,,2022-10-09,1513.08
7610,,,107,219,116,619,6,,2023-10-10,5099.10
7611,499,136,100,463,391,378,,45,2021-07-16,130596.94
7612,,,120,473,126,,,,2018-12-23,9135.29
7613,339,244,23,444,120,400,90,560,2020-03-12,6588.92
7614,477,235,7,525,386,,,592,2020-12-03,9902.41
7615,,6,110,265,142,634,58,217,2021-01-18,4362.19
7616,617,,140,228,498,503,,,2021-07-14,4490.30
7617,631,103,73,454,385,47,,,2019-08-28,7377.18
7618,678,,45,175,,525,,,2022-03-19,1453.25
7619,169,10,166,537,,565,,392,2020-11-11,7098.61
7620,829,,121,213,425,70,,708,2021-11-08,55147.86
7621,,270,46,886,,439,,,2020-06-04,6875.34
7622,802,,168,675,,547,,769,2023-03-10,4000.24
7623,23,266,166,287,229,366,69,981,2021-09-04,851.41
7624,175,80,137,899,,,,,2019-05-15,5748.68
7625,833,103,66,254,283,,,,2018-10-12,1605.53
7626,631,121,74,560,,355,,,2021-10-31,1544.50
7627,450,262,154,284,49,659,,,2020-09-27,247040.94
7628,,,187,610,,951,,681,2021-01-05,1512.78
7629,595,181,3,878,,276,,,2023-08-23,3401.41
7630,634,37,110,86,,246,,477,2018-10-26,8579.67
7631,,32,53,812,,,78,167,2020-02-21,9831.11
7632,901,,128,741,,197,,,2023-07-10,9374.89
7633,,116,11,904,,16,,774,2023-06-26,18679.46
7634,290,20,79,28,311,600,,,2020-06-10,4283.34
7635,,140,85,580,64,900,,,2018-02-23,2895.94
7636,153,,140,379,388,865,62,72,2020-03-15,145963.62
7637,851,,85,908,399,,,,2021-10-28,7611.33
7638,,77,74,434,217,508,,,2020-01-01,447.76
7639,355,104,149,941,415,699,,,2020-03-16,182146.36
7640,660,,14,547,35,74,,,2022-05-11,3608.07
7641,275,,120,962,,526,,481,2023-02-08,233600.58
7642,,129,83,694,356,169,,31,2019-11-08,7811.35
7643,685,44,1,431,422,888,,800,2022-02-03,2876.91
7644,,96,154,86,,810,,,2022-03-05,5494.89
7645,875,260,178,675,50,758,35,,2018-06-28,2481.72
7646,616,,112,54,,,,,2022-03-23,6782.28
7647,,86,41,470,,827,,,2020-02-27,9016.25
7648,,196,113,961,,414,,,2022-04-29,6359.29
7649,660,,93,29,,,80,,2018-02-16,7617.68
7650,489,191,124,862,273,,54,409,2019-04-12,5818.48
7651,63,165,171,674,,957,41,,2018-04-04,7819.50
7652,,124,31,467,,373,53,,2018-02-04,7088.64
7653,767,,135,657,222,585,4,,2021-11-08,230883.20
7654,162,,10,690,368,940,71,172,2018-09-25,76842.86
7655,,,71,428,421,,,259,2023-11-16,4894.55
7656,,218,8,834,,497,,,2021-04-26,1038.43
7657,929,63,13,587,491,472,,740,2022-07-12,2886.27
7658,7,,149,784,407,,,287,2022-01-10,9608.44
7659,750,8,138,807,,,,667,2018-08-25,1593.14
7660,661,254,93,281,42,806,45,,2020-07-14,8074.20
7661,,,81,61,194,,,982,2018-01-18,127044.59
7662,,,60,185,,845,3,645,2021-08-03,8994.50
7663,859,,28,930,97,94,,952,2020-10-04,230846.58
7664,239,,68,61,,,19,,2020-12-01,6935.77
7665,380,222,36,701,,168,18,,2020-08-01,77480.09
7666,385,252,50,322,134,,1,,2021-07-14,209.07
7667,371,,6,754,197,328,,,2019-07-24,135672.78
7668,441,,106,348,416,106,,549,2021-01-10,8114.69
7669,,82,101,774,,645,,544,2019-11-07,4956.79
7670,639,289,69,449,,316,,,2021-11-16,57000.95
7671,191,,86,161,165,176,,385,2021-05-22,8267.87
7672,446,17,189,248,10,970,,206,2019-01-04,384.31
7673,312,167,11,386,,301,,,2021-05-14,232619.09
7674,693,165,123,505,39,768,,,2020-10-17,7966.04
7675,,293,194,457,89,526,,666,2021-04-29,226547.14
7676,,,183,153,387,168,,,2023-04-05,121683.10
7677,878,186,157,271,,438,,,2018-01-06,21228.37
7678,851,52,171,989,163,443,,529,2021-09-16,5554.41
7679,861,211,95,843,453,,,688,2023-08-24,34287.85
7680,798,107,19,975,,140,,,2021-06-04,9287.57
7681,781,12,137,570,213,652,32,,2021-11-11,164816.73
7682,719,,174,377,447,121,,518,2020-11-03,9610.85
7683,,57,186,678,,587,,,2019-10-21,2775.39
7684,591,,15,297,401,440,,,2018-12-28,4646.80
7685,,234,70,706,,764,,,2020-06-26,223339.03
7686,,10,88,259,,379,,,2022-08-21,8999.64
7687,504,186,174,438,152,,,,2020-05-14,132625.81
7688,159,,113,379,465,483,,,2023-04-06,7120.67
7689,476,138,6,804,108,,,,2020-11-14,1455.37
7690,,111,196,939,381,677,,718,2020-12-16,68895.84
7691,723,266,121,760,363,732,,,2018-02-14,4748.92
7692,,222,116,581,377,,,,2023-11-07,4240.74
7693,732,,32,852,135,565,35,,2020-12-06,9149.19
7694,,227,73,115,289,366,,853,2020-11-06,4563.11
7695,986,158,138,159,,,,,2022-09-14,4814.49
7696,996,,160,362,416,,,,2018-04-23,7304.07
7697,62,184,76,748,285,925,,691,2019-06-08,5578.88
7698,350,,98,638,300,269,,,2023-11-20,4711.16
7699,991,260,17,681,,103,,347,2020-02-04,2071.12
7700,805,105,158,606,,,,,2021-01-09,244557.94
7701,178,220,10,870,,213,,457,2023-01-12,1203.99
7702,420,282,57,51,,749,,906,2020-04-09,9936.55
7703,54,205,184,898,136,174,,648,2021-12-27,1465.34
7704,37,,51,651,,570,,819,2020-12-17,4426.25
7705,490,195,183,95,,,,,2019-08-16,4752.25
7706,321,,159,76,,208,,,2019-10-15,1825.48
7707,376,256,185,903,,933,,,2020-02-15,243276.17
7708,,292,12,86,,,,762,2020-10-28,9067.31
7709,549,91,60,461,204,99,,,2021-08-20,64779.50
7710,784,81,152,882,,654,21,374,2020-03-24,3396.27
7711,,240,124,511,289,,,32,2021-01-25,592.48
7712,984,,77,653,,671,,,2022-09-03,4301.16
7713,218,,74,538,25,,,,2019-10-05,183428.14
7714,927,269,175,359,,,,294,2020-10-01,2660.28
7715,929,60,108,90,,927,66,,2023-07-14,5044.71
7716,96,223,191,413,8,,,817,2023-12-31,2592.30
7717,,249,84,264,282,209,,192,2022-01-04,378.57
7718,,,21,437,471,,,12,2023-01-07,207869.81
7719,,29,176,902,174,,,38,2021-07-19,8967.61
7720,356,77,140,1000,41,416,,,2019-12-24,9101.46
7721,,,166,775,434,647,,,2018-11-30,7134.57
7722,94,35,144,4,,,81,,2021-11-30,9670.07
7723,625,42,17,174,,191,,,2021-11-02,80783.41
7724,315,55,98,718,,105,,,2020-12-16,1448.72
7725,,89,136,885,,,,,2018-09-12,45648.06
7726,,,94,841,,66,36,616,2018-08-10,16284.37
7727,,,66,975,,986,,,2019-10-25,47083.65
7728,202,300,145,56,466,431,,,2022-11-22,201636.70
7729,325,170,122,771,86,305,,169,2019-09-06,121770.99
7730,,165,61,352,,680,,,2018-05-04,8436.76
7731,503,,187,239,,352,,345,2018-01-14,2875.70
7732,51,200,148,297,,97,,,2023-06-10,8310.17
7733,577,81,179,461,111,410,,175,2022-12-25,9501.48
7734,,,166,535,,70,,,2018-04-15,5628.74
7735,295,,69,717,488,,,,2023-09-29,223617.36
7736,,,34,262,,555,,967,2019-07-17,4293.31
7737,473,103,184,143,37,308,77,,2023-12-04,3874.25
7738,559,249,156,526,295,,,265,2019-07-31,5045.32
7739,313,137,129,75,168,,79,675,2022-10-31,1209.43
7740,,,31,708,,,,,2018-06-22,1713.69
7741,,202,122,145,,428,,,2019-09-17,4986.10
7742,588,237,16,727,,,,208,2023-04-18,219105.50
7743,444,,92,996,349,,,,2022-04-12,9256.15
7744,,,19,277,344,362,,631,2022-10-08,3107.13
7745,686,300,31,988,,392,70,394,2021-01-27,1786.21
7746,,,189,514,169,633,,,2022-08-20,1251.43
7747,200,3,42,783,372,490,3,417,2020-07-11,9582.15
7748,,108,38,216,389,538,,,2020-10-26,716.96
7749,756,23,25,554,,,,,2023-11-28,211187.78
7750,440,173,133,853,,574,,,2023-03-03,1945.43
7751,,125,42,304,,131,,,2023-04-28,180381.17
7752,385,4,197,466,76,527,62,,2020-11-16,2390.47
7753,227,255,170,241,424,,,,2020-10-19,761.37
7754,727,229,194,717,,608,,280,2022-05-29,4037.70
7755,,176,145,940,425,,8,3,2019-04-11,82804.96
7756,,169,177,921,229,,,335,2018-09-08,699.13
7757,188,,81,459,,656,19,,2022-11-19,4275.18
7758,,,142,331,,273,,870,2019-04-15,9623.54
7759,320,101,113,360,213,,,,2021-12-11,207283.86
7760,781,113,131,159,107,371,,,2018-05-13,9162.18
7761,824,56,47,321,,,59,,2019-08-09,1839.38
7762,486,70,80,755,,,28,,2021-05-09,169929.19
7763,,,56,842,278,,,,2020-09-09,6389.51
7764,122,,95,727,482,,94,,2020-04-11,2787.78
7765,540,249,64,401,,93,41,641,2018-06-27,106843.77
7766,,240,28,704,91,308,,,2022-03-15,307.87
7767,346,248,187,417,,173,44,408,2023-08-11,5735.09
7768,935,166,145,842,69,272,,809,2018-01-24,139613.34
7769,8,251,107,276,,157,,,2023-12-30,7275.97
7770,451,220,106,849,443,799,,,2023-08-31,704.57
7771,,,119,347,319,,,,2020-08-26,194414.80
7772,,143,177,987,412,791,25,793,2018-07-24,8514.11
7773,,,150,555,,337,,,2022-11-04,8198.68
7774,155,195,101,982,106,,,,2023-08-26,5759.56
7775,963,271,37,557,189,137,,488,2022-03-08,203672.91
7776,,,147,339,342,,,556,2020-11-02,7186.23
7777,23,155,41,358,373,501,47,51,2023-07-23,60238.35
7778,,239,93,586,,709,30,516,2021-01-18,6004.89
7779,644,,122,952,429,158,15,,2018-12-26,53932.00
7780,101,10,51,214,241,867,,441,2021-03-13,114124.27
7781,,177,62,41,97,,,727,2021-09-17,1205.51
7782,,131,9,776,413,,44,434,2023-02-15,1286.78
7783,,56,92,540,382,284,28,,2020-02-13,6747.23
7784,68,241,113,574,,871,,59,2019-09-05,4370.96
7785,41,,87,500,,982,,671,2019-10-18,103174.23
7786,468,139,114,737,,714,,735,2022-10-08,9466.43
7787,792,196,187,307,309,,50,593,2018-10-08,191.85
7788,792,,70,441,204,,,,2023-04-23,5223.58
7789,137,,150,584,85,872,76,,2022-06-20,133929.56
7790,,89,81,45,,,,542,2023-10-10,9929.91
7791,528,131,42,24,,,,,2019-11-10,7092.57
7792,904,,185,61,,,47,4,2019-11-23,2572.66
7793,710,179,7,417,87,925,,369,2021-10-20,44842.37
7794,13,160,178,611,390,37,,,2023-11-27,5419.06
7795,,51,150,756,140,,,,2018-01-02,205430.77
7796,866,284,187,723,,279,,,2022-07-24,5732.37
7797,652,102,78,304,,,56,31,2021-09-22,5684.03
7798,792,275,141,733,462,,70,715,2019-02-06,40689.41
7799,,,59,444,,510,,,2018-10-15,14467.91
7800,30,,162,394,,729,23,,2019-08-03,89345.69
7801,,237,102,20,,871,,100,2019-01-31,6961.14
7802,,273,136,282,,,,,2021-04-16,49910.89
7803,,254,98,993,57,600,96,,2020-02-08,137921.38
7804,545,282,14,877,437,335,,,2021-09-22,6927.00
7805,,5,122,172,,320,,,2022-02-05,61996.21
7806,,163,12,546,339,,7,863,2023-08-31,7265.09
7807,999,,41,42,444,330,80,889,2018-05-03,184717.25
7808,349,178,152,7,284,,52,361,2020-01-07,209532.47
7809,235,149,87,117,,391,,,2022-05-03,5318.14
7810,,146,199,991,316,290,,,2019-02-17,1310.65
7811,,82,166,779,,139,,,2020-10-04,558.34
7812,92,89,19,854,,270,,,2021-01-14,93359.48
7813,605,,120,738,268,996,100,769,2019-07-28,70851.47
7814,169,277,35,633,,756,,,2018-01-30,442.32
7815,856,268,184,95,,36,,618,2023-03-13,78542.12
7816,838,226,102,356,302,777,84,,2022-02-14,5321.77
7817,540,222,174,282,25,335,24,861,2020-06-04,436.88
7818,974,,114,884,217,371,80,,2018-08-14,8273.61
7819,165,238,86,879,470,737,,730,2018-05-07,3198.98
7820,781,161,151,775,,,,,2018-07-02,3841.92
7821,914,203,177,850,132,999,48,,2023-05-17,6929.42
7822,,95,14,342,278,363,,702,2018-06-03,96677.45
7823,550,167,59,698,,,,342,2020-04-02,8526.19
7824,348,281,58,253,340,309,,762,2019-05-06,5384.91
7825,634,13,150,806,56,314,,,2020-09-22,6969.30
7826,,,23,951,1,,65,,2018-11-04,12739.34
7827,,1,72,107,,,36,784,2020-06-04,5964.10
7828,495,,53,868,,,,411,2022-08-06,728.14
7829,981,169,99,850,128,,,606,2019-10-04,1692.24
7830,114,298,7,408,329,610,,,2021-05-12,6180.43
7831,,109,50,407,498,519,,18,2019-06-05,1758.11
7832,171,281,113,366,,987,,464,2018-08-09,9303.88
7833,780,,123,898,224,316,3,92,2018-07-31,5215.12
